326792,189827,364234,9514,261912,194745,72820,217996,533785,540230,554755,470663,309068,185951,561483,361809,259422,148099,178122,287510,292424,295024,268604,108747,469873,325608,305760,307981,470139,179287,130663,469852,303304,199293,210269,561636,13823,186029,316587,15141,175682,312461,471308,326977,15382,198251,195574,48207,145149,New.0.ReferenceOTU576,24773,352379,191687,178146,302844,301004,248563,181834,517331,259261,170124,323257,184464,563485,295190,New.0.ReferenceOTU11,162427,469868,274208,177351,352304,212619,174902,139221,365758,209122,586732,16076,99826,579564,545371
189827,326792,148099,175682,470663,364234,9514,198251,72820,178122,217996,170124,194745,292424,533785,554755,13823,469873,15141,540230,305760,186029,469852,185951,108747,130663,470139,561483,261912,561636,178146,15382,323257,295024,312461,301004,326977,248563,24773,259422,145149,259261,162427,307981,210269,316587,274208,309068,191687,48207,325608,361809,New.0.ReferenceOTU576,471308,212619,303304,139221,287510,563485,184464,469868,302844,New.0.ReferenceOTU11,199293,181834,545371,295190,365758,195574,209122,352379,99826,268604,352304,579564,179287,177351,586732,517331,16076,174902
326792,189827,194745,148099,9514,217996,170124,72820,470663,287510,295024,561636,178146,533785,13823,191687,175682,561483,469852,554755,198251,15141,469873,178122,292424,185951,212619,24773,364234,471308,108747,312461,130663,305760,540230,New.0.ReferenceOTU576,307981,316587,301004,186029,181834,162427,326977,309068,15382,303304,210269,323257,195574,259422,274208,261912,145149,48207,248563,139221,199293,361809,517331,259261,352304,365758,470139,325608,295190,469868,184464,99826,352379,New.0.ReferenceOTU11,302844,563485,545371,268604,177351,209122,179287,174902,586732,579564,16076
326792,217996,72820,191687,148099,189827,470663,9514,13823,469873,561483,178122,15141,533785,287510,212619,469852,292424,305760,194745,162427,24773,185951,471308,561636,175682,307981,108747,554755,145149,259422,323257,130663,540230,210269,186029,316587,301004,48207,139221,326977,261912,198251,470139,170124,364234,New.0.ReferenceOTU576,15382,274208,259261,303304,312461,309068,181834,563485,469868,352379,295190,248563,361809,184464,178146,325608,209122,199293,545371,New.0.ReferenceOTU11,352304,268604,195574,586732,365758,179287,302844,177351,517331,99826,295024,579564,174902,16076
326792,189827,217996,470663,194745,148099,15141,9514,469852,469873,198251,48207,554755,178122,212619,130663,312461,540230,72820,470139,533785,108747,259422,561483,175682,210269,561636,13823,15382,305760,326977,323257,24773,364234,287510,268604,563485,191687,292424,170124,309068,274208,186029,259261,301004,325608,261912,248563,471308,307981,316587,517331,New.0.ReferenceOTU576,181834,352379,303304,145149,139221,162427,361809,302844,199293,185951,365758,295024,295190,195574,184464,579564,469868,586732,177351,178146,209122,179287,545371,New.0.ReferenceOTU11,352304,99826,174902,16076
326792,470663,217996,170124,72820,194745,178122,199293,189827,185951,561483,New.0.ReferenceOTU576,307981,469852,139221,469873,259422,305760,554755,48207,130663,9514,533785,540230,108747,13823,274208,361809,175682,309068,326977,563485,191687,195574,561636,212619,148099,292424,471308,261912,186029,301004,15382,210269,295024,312461,323257,316587,364234,259261,248563,24773,181834,325608,303304,287510,15141,517331,145149,162427,198251,268604,365758,470139,352304,179287,295190,184464,209122,302844,177351,469868,New.0.ReferenceOTU11,352379,178146,586732,579564,545371,99826,16076,174902
326792,189827,194745,217996,178122,191687,15141,130663,185951,533785,72820,9514,198251,554755,148099,48207,15382,469873,259261,540230,108747,13823,469852,305760,561483,561636,210269,292424,145149,470663,312461,326977,364234,261912,323257,470139,316587,24773,259422,181834,170124,287510,309068,162427,301004,471308,545371,248563,307981,186029,303304,212619,325608,302844,563485,175682,274208,361809,139221,469868,352379,New.0.ReferenceOTU576,586732,517331,579564,184464,295024,295190,178146,179287,352304,199293,195574,268604,365758,New.0.ReferenceOTU11,177351,209122,174902,99826,16076
326792,189827,364234,194745,9514,217996,261912,72820,185951,561483,170124,287510,191687,533785,561636,181834,540230,469873,259261,175682,108747,199293,130663,554755,198251,148099,178122,470663,186029,179287,178146,13823,292424,145149,177351,316587,24773,307981,48207,312461,New.0.ReferenceOTU576,309068,469852,301004,470139,323257,210269,303304,361809,15382,305760,248563,326977,15141,325608,195574,471308,295024,268604,209122,563485,469868,352379,184464,302844,274208,295190,352304,162427,212619,New.0.ReferenceOTU11,259422,139221,586732,517331,365758,579564,174902,99826,16076,545371
326792,189827,217996,194745,72820,148099,470663,287510,9514,364234,469873,178146,295024,561483,175682,198251,554755,469852,312461,212619,15141,533785,New.0.ReferenceOTU576,185951,309068,292424,108747,326977,517331,301004,186029,170124,24773,307981,199293,323257,210269,13823,305760,130663,15382,561636,471308,162427,316587,470139,145149,274208,261912,540230,181834,139221,303304,48207,178122,259422,268604,195574,302844,191687,209122,259261,184464,365758,352379,352304,179287,563485,177351,295190,99826,New.0.ReferenceOTU11,248563,325608,469868,586732,361809,174902,579564,545371,16076
326792,189827,217996,72820,287510,194745,561483,364234,533785,469873,470663,15141,9514,15382,13823,175682,48207,145149,323257,185951,326977,561636,148099,108747,186029,170124,554755,198251,130663,292424,469852,305760,309068,210269,470139,316587,307981,325608,312461,24773,178146,261912,471308,259261,191687,139221,162427,545371,178122,540230,New.0.ReferenceOTU576,259422,199293,184464,303304,181834,301004,274208,268604,563485,195574,209122,179287,302844,295024,361809,469868,517331,352379,177351,212619,New.0.ReferenceOTU11,248563,295190,586732,365758,174902,352304,99826,579564,16076
326792,72820,217996,561483,9514,189827,259261,185951,261912,194745,533785,148099,15141,554755,287510,469873,352379,108747,307981,540230,309068,292424,145149,470663,561636,316587,13823,210269,469852,191687,181834,325608,130663,364234,248563,312461,305760,198251,175682,24773,186029,469868,15382,471308,302844,139221,New.0.ReferenceOTU576,361809,212619,178146,303304,48207,295024,517331,323257,162427,326977,301004,178122,295190,New.0.ReferenceOTU11,274208,352304,470139,563485,179287,99826,259422,579564,184464,365758,199293,177351,195574,209122,170124,586732,268604,545371,174902,16076
326792,72820,217996,148099,533785,194745,561483,185951,13823,469852,178122,554755,191687,287510,9514,469873,145149,470663,170124,186029,15382,162427,316587,295024,561636,189827,New.0.ReferenceOTU576,309068,274208,326977,108747,261912,323257,471308,292424,130663,305760,303304,259422,301004,175682,24773,469868,364234,470139,307981,540230,210269,139221,48207,181834,178146,198251,259261,99826,15141,212619,184464,209122,325608,312461,New.0.ReferenceOTU11,302844,195574,365758,295190,268604,563485,248563,199293,177351,352379,586732,352304,361809,545371,179287,517331,174902,579564,16076
326792,189827,261912,217996,9514,72820,178122,15141,309068,533785,554755,561483,469873,185951,48207,307981,194745,469852,540230,470663,305760,191687,13823,259261,470139,148099,175682,361809,326977,15382,145149,108747,130663,210269,292424,316587,323257,198251,312461,24773,303304,561636,352379,364234,471308,287510,259422,162427,302844,186029,179287,170124,181834,301004,517331,New.0.ReferenceOTU576,274208,325608,563485,139221,212619,178146,295024,248563,295190,New.0.ReferenceOTU11,195574,352304,469868,586732,174902,199293,184464,365758,545371,209122,99826,268604,579564,177351,16076
326792,185951,470663,533785,217996,194745,189827,15141,561483,259261,469852,72820,13823,309068,561636,9514,191687,361809,108747,48207,305760,554755,303304,307981,145149,15382,364234,181834,198251,186029,469873,316587,287510,New.0.ReferenceOTU576,130663,210269,471308,470139,179287,24773,292424,326977,274208,178122,209122,148099,469868,323257,540230,199293,175682,302844,261912,312461,301004,325608,162427,New.0.ReferenceOTU11,563485,248563,295024,365758,139221,195574,170124,295190,184464,517331,352304,586732,212619,259422,268604,352379,177351,545371,178146,174902,99826,579564,16076
326792,189827,261912,561483,217996,185951,72820,9514,178122,470663,554755,194745,309068,361809,540230,305760,533785,307981,292424,469873,191687,170124,325608,268604,469852,316587,148099,108747,563485,364234,48207,259422,210269,295024,259261,15141,471308,561636,15382,326977,130663,New.0.ReferenceOTU576,13823,181834,303304,470139,145149,199293,175682,212619,198251,186029,24773,312461,301004,302844,287510,323257,195574,162427,177351,178146,139221,365758,248563,517331,184464,469868,274208,New.0.ReferenceOTU11,352379,295190,179287,209122,586732,352304,545371,579564,99826,174902,16076
326792,72820,217996,9514,148099,470663,15141,561483,189827,287510,13823,533785,194745,471308,554755,469852,305760,469873,561636,309068,307981,108747,292424,517331,540230,361809,175682,323257,178122,15382,130663,364234,352379,145149,301004,186029,325608,24773,185951,316587,210269,191687,New.0.ReferenceOTU576,259422,212619,303304,162427,198251,178146,48207,326977,274208,139221,181834,312461,248563,261912,259261,470139,295190,195574,295024,365758,199293,563485,170124,352304,99826,302844,179287,469868,545371,268604,184464,New.0.ReferenceOTU11,177351,586732,174902,209122,579564,16076
194745,326792,189827,48207,9514,470663,217996,178122,540230,259261,148099,554755,130663,312461,561636,175682,364234,191687,469852,13823,108747,533785,261912,325608,292424,198251,15141,186029,563485,72820,210269,561483,181834,15382,287510,469873,361809,305760,326977,24773,316587,307981,323257,471308,303304,309068,New.0.ReferenceOTU576,259422,248563,178146,352379,268604,302844,145149,470139,517331,301004,170124,209122,162427,212619,274208,179287,185951,195574,579564,139221,199293,184464,469868,295190,174902,177351,365758,586732,295024,16076,New.0.ReferenceOTU11,352304,99826,545371
326792,217996,185951,470663,15141,108747,72820,194745,212619,469852,130663,561483,469873,561636,554755,9514,189827,268604,305760,New.0.ReferenceOTU576,307981,178122,533785,198251,316587,210269,148099,292424,48207,309068,181834,145149,517331,326977,563485,471308,287510,162427,15382,199293,295024,24773,186029,301004,312461,13823,364234,540230,261912,259422,303304,295190,352304,274208,175682,191687,323257,470139,469868,361809,352379,302844,545371,259261,184464,325608,365758,170124,195574,New.0.ReferenceOTU11,209122,179287,248563,139221,579564,177351,178146,586732,99826,174902,16076
326792,189827,194745,191687,72820,533785,15141,9514,185951,198251,287510,217996,470663,554755,540230,13823,364234,148099,130663,469873,469852,561483,561636,178122,292424,325608,312461,15382,145149,470139,316587,261912,305760,108747,326977,210269,186029,309068,24773,471308,323257,303304,469868,162427,259261,517331,170124,248563,New.0.ReferenceOTU576,307981,48207,301004,178146,259422,199293,274208,302844,175682,352379,268604,181834,184464,139221,New.0.ReferenceOTU11,361809,295190,295024,563485,195574,179287,212619,365758,545371,579564,586732,352304,177351,209122,99826,174902,16076
326792,72820,148099,217996,470663,13823,9514,561483,15141,533785,561636,307981,469852,185951,287510,309068,471308,261912,305760,352379,191687,540230,554755,178122,108747,181834,212619,48207,194745,130663,364234,186029,361809,259422,145149,189827,24773,316587,210269,New.0.ReferenceOTU576,326977,301004,198251,470139,325608,162427,15382,469873,303304,292424,259261,175682,323257,295190,184464,248563,312461,352304,517331,179287,469868,274208,170124,139221,209122,195574,302844,199293,New.0.ReferenceOTU11,178146,365758,563485,177351,295024,268604,99826,545371,586732,174902,579564,16076
326792,194745,189827,217996,15141,469852,470663,185951,307981,517331,287510,261912,303304,72820,268604,9514,198251,309068,130663,533785,305760,326977,162427,13823,561636,295024,274208,186029,561483,469873,301004,108747,15382,181834,48207,554755,364234,24773,471308,259261,191687,316587,New.0.ReferenceOTU576,292424,323257,148099,210269,312461,170124,352379,175682,145149,469868,212619,540230,361809,470139,302844,177351,259422,325608,199293,295190,178122,179287,365758,178146,139221,248563,184464,195574,563485,352304,174902,New.0.ReferenceOTU11,209122,579564,99826,586732,545371,16076
326792,189827,72820,217996,178122,15141,9514,561483,554755,287510,191687,469873,540230,533785,185951,148099,325608,108747,13823,470139,24773,130663,194745,469852,470663,305760,561636,199293,309068,15382,145149,292424,259261,364234,295024,312461,326977,261912,198251,316587,307981,210269,517331,175682,352379,139221,274208,301004,471308,259422,186029,181834,323257,352304,295190,303304,162427,48207,212619,302844,248563,179287,184464,469868,New.0.ReferenceOTU576,361809,579564,170124,563485,174902,365758,545371,586732,New.0.ReferenceOTU11,268604,209122,195574,178146,177351,99826,16076
326792,194745,189827,13823,217996,9514,470663,287510,198251,15141,148099,469852,364234,130663,15382,48207,561636,469873,185951,533785,72820,178122,554755,561483,186029,139221,295024,162427,305760,259422,108747,274208,323257,470139,307981,325608,316587,24773,540230,181834,New.0.ReferenceOTU576,309068,517331,259261,170124,326977,292424,303304,312461,210269,302844,301004,352379,212619,145149,175682,261912,471308,563485,361809,191687,248563,195574,199293,469868,209122,295190,New.0.ReferenceOTU11,268604,365758,178146,99826,179287,177351,184464,16076,352304,579564,586732,545371,174902
189827,326792,194745,9514,533785,554755,261912,72820,517331,217996,178146,198251,108747,469852,540230,307981,259261,309068,295024,148099,191687,325608,470139,561483,292424,469873,305760,15382,48207,287510,13823,470663,352379,181834,178122,316587,326977,210269,170124,561636,24773,130663,302844,New.0.ReferenceOTU576,162427,312461,303304,471308,15141,185951,175682,301004,274208,212619,364234,186029,139221,145149,563485,248563,323257,586732,259422,469868,295190,361809,177351,365758,195574,184464,179287,New.0.ReferenceOTU11,268604,545371,199293,209122,99826,579564,352304,174902,16076
326792,189827,217996,72820,198251,194745,554755,191687,561483,261912,469873,259261,533785,540230,9514,15141,364234,178146,312461,148099,470139,323257,292424,469852,108747,13823,15382,178122,316587,561636,307981,305760,326977,130663,471308,470663,210269,24773,301004,145149,170124,185951,139221,New.0.ReferenceOTU576,563485,181834,287510,162427,469868,302844,309068,325608,186029,259422,248563,175682,352379,199293,303304,179287,274208,212619,48207,361809,295190,New.0.ReferenceOTU11,268604,586732,517331,195574,174902,295024,184464,579564,365758,209122,352304,177351,545371,99826,16076
326792,189827,287510,9514,194745,217996,470663,15141,72820,364234,554755,148099,13823,561636,198251,130663,191687,469852,469873,24773,561483,185951,540230,178122,533785,301004,108747,517331,325608,323257,268604,15382,186029,New.0.ReferenceOTU576,305760,312461,48207,170124,259422,261912,175682,470139,248563,162427,316587,145149,292424,471308,210269,307981,309068,274208,181834,139221,303304,195574,326977,259261,352379,302844,199293,469868,361809,178146,352304,563485,295024,212619,184464,295190,177351,545371,365758,New.0.ReferenceOTU11,586732,179287,209122,579564,99826,174902,16076
189827,326792,261912,217996,72820,185951,9514,561483,364234,175682,178122,108747,469873,287510,309068,194745,312461,148099,326977,292424,561636,533785,307981,554755,198251,469852,305760,15141,145149,316587,540230,179287,470663,210269,181834,325608,361809,48207,130663,13823,303304,New.0.ReferenceOTU576,186029,191687,24773,15382,471308,470139,563485,295190,259422,323257,177351,301004,352379,517331,259261,302844,174902,274208,162427,199293,195574,170124,352304,469868,248563,295024,178146,212619,579564,184464,209122,New.0.ReferenceOTU11,365758,139221,586732,268604,99826,545371,16076
326792,72820,217996,189827,533785,194745,561483,191687,261912,148099,185951,554755,287510,307981,9514,470663,170124,13823,274208,New.0.ReferenceOTU576,364234,469852,268604,469873,162427,130663,323257,561636,471308,540230,15141,259261,326977,108747,139221,469868,325608,305760,48207,303304,316587,186029,15382,145149,292424,24773,312461,210269,198251,295024,470139,175682,302844,301004,181834,309068,248563,178122,199293,212619,184464,295190,195574,177351,259422,586732,563485,178146,365758,New.0.ReferenceOTU11,352304,209122,361809,99826,352379,517331,579564,545371,179287,174902,16076
326792,189827,217996,295024,9514,72820,470663,194745,199293,561483,309068,287510,185951,554755,15141,469873,178122,148099,316587,364234,175682,292424,108747,145149,561636,540230,517331,198251,307981,24773,186029,469852,210269,15382,177351,48207,471308,305760,130663,533785,212619,195574,13823,301004,325608,New.0.ReferenceOTU576,179287,181834,323257,178146,295190,259261,326977,361809,191687,470139,352379,261912,312461,274208,303304,563485,139221,174902,248563,209122,302844,268604,New.0.ReferenceOTU11,162427,469868,352304,259422,184464,170124,365758,579564,545371,99826,586732,16076
326792,361809,189827,470663,191687,194745,15141,217996,178122,9514,72820,561483,517331,540230,554755,287510,561636,469852,471308,533785,48207,470139,312461,305760,13823,148099,108747,469873,323257,181834,259261,130663,New.0.ReferenceOTU576,170124,259422,309068,316587,24773,175682,185951,210269,307981,15382,326977,292424,145149,186029,212619,364234,563485,303304,268604,301004,325608,198251,199293,352379,302844,274208,162427,261912,New.0.ReferenceOTU11,184464,195574,545371,248563,365758,469868,295024,174902,178146,179287,352304,579564,177351,209122,295190,586732,139221,16076,99826
189827,326792,194745,9514,198251,72820,217996,533785,287510,554755,15141,108747,13823,540230,469873,469852,561483,178146,316587,470139,185951,561636,364234,148099,470663,178122,259261,191687,326977,130663,15382,292424,24773,305760,175682,323257,145149,170124,301004,210269,352379,312461,212619,517331,307981,186029,181834,309068,New.0.ReferenceOTU576,259422,48207,471308,274208,303304,139221,469868,261912,162427,179287,174902,325608,199293,302844,184464,268604,361809,New.0.ReferenceOTU11,248563,586732,563485,209122,295190,352304,545371,295024,195574,365758,177351,99826,579564,16076
326792,189827,217996,194745,470663,48207,9514,175682,533785,13823,469873,148099,72820,561636,15141,287510,561483,323257,292424,364234,540230,108747,198251,274208,130663,191687,305760,210269,145149,469852,15382,316587,212619,24773,178122,554755,326977,307981,186029,301004,259422,259261,309068,New.0.ReferenceOTU576,139221,471308,563485,261912,178146,352379,312461,361809,181834,325608,302844,470139,248563,185951,303304,517331,170124,469868,195574,162427,179287,268604,199293,177351,174902,New.0.ReferenceOTU11,365758,295190,579564,184464,586732,209122,352304,16076,545371,295024,99826
326792,217996,189827,15141,72820,361809,178122,148099,561483,364234,9514,540230,470663,533785,185951,191687,292424,554755,305760,307981,312461,199293,13823,469852,194745,561636,261912,108747,130663,323257,469873,259422,181834,326977,198251,301004,471308,175682,325608,162427,170124,210269,316587,New.0.ReferenceOTU576,186029,470139,15382,145149,24773,302844,259261,287510,274208,469868,352379,195574,248563,309068,295190,179287,212619,303304,48207,563485,New.0.ReferenceOTU11,139221,178146,184464,295024,545371,352304,209122,579564,517331,365758,586732,16076,177351,174902,268604,99826
326792,189827,217996,364234,9514,470663,13823,148099,261912,72820,533785,470139,554755,540230,48207,561483,178122,323257,170124,15382,469873,305760,194745,325608,130663,561636,292424,469852,15141,186029,326977,108747,312461,175682,198251,248563,307981,New.0.ReferenceOTU576,178146,309068,210269,162427,259261,259422,302844,471308,316587,24773,145149,139221,274208,301004,303304,361809,185951,191687,563485,287510,268604,352379,212619,469868,195574,181834,199293,295190,177351,179287,184464,New.0.ReferenceOTU11,586732,295024,209122,99826,517331,16076,365758,579564,352304,545371,174902
326792,259261,217996,361809,185951,72820,540230,561483,189827,48207,194745,191687,325608,533785,554755,9514,302844,261912,181834,130663,148099,469852,178122,470663,15141,292424,210269,305760,469873,15382,108747,268604,471308,13823,307981,561636,303304,309068,248563,312461,364234,145149,199293,24773,316587,326977,179287,186029,365758,287510,470139,352304,563485,323257,New.0.ReferenceOTU576,175682,198251,259422,212619,579564,301004,517331,178146,352379,469868,295024,162427,274208,170124,295190,New.0.ReferenceOTU11,139221,184464,195574,586732,545371,209122,177351,16076,174902,99826
326792,189827,191687,217996,148099,178122,470663,194745,9514,185951,361809,540230,72820,261912,13823,561483,364234,533785,554755,175682,292424,561636,198251,130663,469873,170124,108747,325608,469852,15141,287510,199293,312461,248563,470139,15382,162427,186029,145149,181834,24773,316587,259422,323257,210269,326977,305760,301004,471308,274208,178146,307981,New.0.ReferenceOTU576,309068,469868,195574,212619,303304,48207,259261,352379,352304,295190,302844,563485,184464,209122,179287,New.0.ReferenceOTU11,139221,295024,365758,268604,545371,586732,517331,579564,177351,174902,99826,16076
326792,189827,72820,217996,361809,185951,148099,561483,9514,15141,364234,261912,540230,469873,470663,470139,108747,325608,175682,533785,554755,292424,305760,191687,178122,312461,130663,469852,145149,316587,561636,194745,181834,287510,198251,326977,210269,15382,199293,307981,259422,323257,471308,248563,162427,295024,13823,186029,24773,309068,303304,302844,352304,178146,139221,New.0.ReferenceOTU576,170124,301004,212619,259261,352379,579564,469868,274208,48207,New.0.ReferenceOTU11,179287,563485,184464,295190,268604,586732,517331,545371,365758,209122,195574,177351,174902,99826,16076
326792,189827,194745,470663,361809,185951,170124,9514,15141,217996,72820,540230,178122,191687,469852,533785,554755,261912,307981,130663,561636,561483,181834,364234,517331,292424,13823,148099,305760,325608,108747,312461,471308,New.0.ReferenceOTU576,469873,316587,303304,301004,268604,48207,470139,198251,186029,326977,287510,210269,15382,323257,309068,302844,259422,175682,352379,145149,24773,199293,162427,248563,274208,178146,212619,469868,259261,352304,295024,563485,195574,New.0.ReferenceOTU11,209122,365758,184464,295190,179287,579564,177351,16076,586732,139221,174902,99826,545371
326792,15141,72820,189827,561483,185951,554755,533785,9514,287510,194745,295024,540230,178122,217996,191687,470139,470663,469852,469873,561636,148099,305760,471308,130663,292424,15382,325608,108747,364234,361809,307981,13823,326977,312461,181834,268604,162427,517331,316587,145149,24773,210269,186029,259261,199293,198251,184464,261912,New.0.ReferenceOTU576,274208,303304,309068,259422,195574,352304,301004,323257,170124,175682,352379,302844,48207,139221,469868,248563,New.0.ReferenceOTU11,212619,365758,295190,545371,178146,179287,563485,209122,586732,579564,177351,174902,99826,16076
326792,470663,361809,217996,178122,194745,540230,185951,189827,469852,72820,554755,561483,9514,292424,148099,15141,New.0.ReferenceOTU576,533785,295024,130663,170124,199293,108747,307981,212619,305760,561636,325608,13823,469873,471308,15382,186029,323257,312461,326977,259422,261912,301004,48207,248563,210269,316587,470139,175682,181834,191687,274208,309068,303304,195574,145149,364234,563485,302844,24773,517331,198251,162427,209122,139221,469868,268604,259261,287510,178146,352379,295190,179287,New.0.ReferenceOTU11,365758,352304,184464,99826,177351,545371,579564,586732,16076,174902
194745,326792,189827,9514,470663,217996,287510,13823,469873,148099,517331,554755,469852,212619,198251,274208,295024,72820,540230,New.0.ReferenceOTU576,130663,533785,312461,170124,307981,186029,561636,48207,309068,561483,305760,301004,191687,15141,162427,108747,268604,352379,326977,292424,15382,259422,24773,181834,210269,178122,316587,185951,471308,470139,302844,261912,364234,365758,563485,175682,139221,323257,303304,325608,248563,361809,145149,195574,199293,469868,295190,209122,177351,579564,99826,178146,184464,259261,New.0.ReferenceOTU11,586732,179287,352304,16076,174902,545371
326792,72820,189827,217996,561483,148099,185951,554755,9514,178122,261912,325608,191687,364234,295024,540230,533785,15141,469873,292424,305760,470663,248563,307981,108747,470139,469852,210269,199293,130663,15382,561636,309068,316587,312461,268604,326977,145149,198251,194745,186029,13823,302844,162427,259422,361809,24773,323257,471308,48207,287510,181834,295190,303304,139221,301004,New.0.ReferenceOTU576,469868,352379,175682,274208,352304,259261,365758,212619,195574,178146,563485,170124,517331,184464,179287,579564,New.0.ReferenceOTU11,177351,586732,209122,545371,99826,174902,16076
194745,326792,189827,470663,9514,287510,217996,170124,13823,191687,469852,185951,561636,469873,72820,212619,130663,15141,148099,561483,554755,198251,533785,305760,162427,517331,108747,178122,186029,307981,274208,210269,540230,New.0.ReferenceOTU576,471308,181834,268604,325608,301004,326977,309068,295024,259422,312461,24773,175682,364234,15382,248563,323257,316587,563485,361809,48207,292424,303304,470139,302844,145149,469868,261912,199293,195574,139221,259261,365758,184464,295190,New.0.ReferenceOTU11,352379,177351,352304,178146,209122,586732,579564,179287,545371,16076,174902,99826
326792,194745,48207,217996,533785,554755,469852,189827,13823,191687,130663,72820,178122,9514,469873,540230,470663,309068,307981,312461,470139,148099,561483,261912,259261,292424,287510,325608,198251,305760,185951,15141,326977,145149,108747,210269,15382,561636,303304,316587,352379,563485,24773,301004,302844,471308,248563,186029,364234,323257,268604,139221,181834,517331,New.0.ReferenceOTU576,162427,175682,361809,274208,469868,212619,170124,178146,259422,295190,16076,199293,195574,184464,179287,365758,579564,209122,177351,295024,352304,586732,New.0.ReferenceOTU11,99826,174902,545371
326792,189827,194745,287510,191687,72820,9514,470663,554755,217996,561483,148099,185951,170124,469852,469873,533785,259261,561636,540230,178146,274208,15141,108747,198251,13823,130663,212619,471308,175682,199293,316587,New.0.ReferenceOTU576,186029,181834,301004,162427,145149,309068,326977,292424,24773,470139,305760,178122,15382,323257,210269,517331,307981,261912,48207,469868,268604,259422,295024,303304,312461,209122,177351,563485,139221,184464,195574,364234,325608,New.0.ReferenceOTU11,365758,248563,302844,586732,352379,295190,361809,352304,545371,179287,579564,99826,174902,16076
326792,15141,470663,194745,72820,189827,217996,364234,130663,268604,561636,9514,307981,533785,170124,199293,287510,198251,554755,185951,561483,New.0.ReferenceOTU576,191687,13823,469852,301004,469873,312461,181834,108747,517331,361809,261912,540230,292424,471308,210269,309068,305760,148099,186029,178122,352379,316587,15382,326977,24773,248563,212619,259422,145149,325608,295024,48207,195574,259261,274208,352304,563485,175682,303304,323257,295190,302844,470139,469868,365758,162427,184464,178146,New.0.ReferenceOTU11,545371,177351,139221,179287,209122,579564,174902,586732,16076,99826
326792,194745,217996,13823,189827,9514,287510,48207,470663,15141,148099,72820,198251,170124,561483,561636,469873,533785,364234,469852,307981,130663,139221,323257,540230,470139,186029,108747,305760,554755,191687,New.0.ReferenceOTU576,178146,312461,292424,274208,24773,15382,162427,301004,352379,181834,309068,259261,178122,175682,302844,210269,145149,325608,471308,316587,303304,185951,326977,248563,563485,New.0.ReferenceOTU11,212619,469868,261912,209122,259422,295190,361809,184464,179287,268604,195574,199293,586732,177351,365758,517331,99826,295024,174902,352304,545371,579564,16076
326792,189827,194745,178122,361809,185951,470663,217996,292424,9514,72820,554755,181834,469873,130663,540230,15141,108747,148099,305760,309068,561636,326977,191687,469852,364234,179287,212619,210269,561483,563485,533785,48207,198251,145149,307981,199293,316587,301004,24773,261912,471308,259422,15382,175682,287510,186029,259261,New.0.ReferenceOTU576,303304,312461,13823,325608,470139,295024,323257,268604,295190,517331,178146,352379,302844,184464,469868,162427,274208,545371,New.0.ReferenceOTU11,195574,170124,579564,365758,352304,586732,174902,139221,177351,248563,209122,16076,99826
326792,189827,470663,15141,217996,554755,199293,540230,9514,72820,191687,178122,469873,561483,312461,287510,305760,148099,469852,533785,130663,New.0.ReferenceOTU576,301004,295024,259422,175682,309068,108747,170124,307981,13823,292424,185951,194745,210269,563485,470139,561636,364234,361809,316587,198251,186029,15382,261912,471308,24773,326977,325608,323257,268604,48207,212619,195574,517331,145149,181834,303304,259261,248563,295190,469868,274208,352379,302844,162427,139221,178146,184464,352304,179287,209122,365758,New.0.ReferenceOTU11,579564,545371,177351,586732,99826,174902,16076
326792,15141,72820,533785,217996,470663,469852,9514,178122,194745,185951,554755,561483,130663,469873,189827,148099,305760,540230,210269,316587,364234,292424,561636,307981,471308,13823,108747,145149,162427,198251,15382,326977,186029,309068,470139,261912,259422,312461,181834,361809,179287,325608,191687,303304,24773,274208,295024,287510,352379,323257,301004,99826,178146,302844,New.0.ReferenceOTU576,352304,139221,174902,259261,563485,175682,48207,517331,268604,295190,184464,199293,170124,469868,212619,545371,New.0.ReferenceOTU11,209122,365758,248563,195574,579564,177351,586732,16076
326792,189827,194745,217996,15141,72820,287510,561483,212619,268604,130663,185951,470663,469852,469873,517331,108747,305760,561636,24773,198251,364234,9514,295024,554755,533785,15382,326977,307981,274208,471308,13823,301004,148099,292424,181834,186029,210269,312461,316587,470139,259422,145149,175682,323257,191687,352304,352379,139221,162427,48207,261912,309068,259261,303304,540230,New.0.ReferenceOTU576,170124,178122,563485,545371,199293,184464,302844,469868,361809,174902,325608,248563,295190,179287,579564,195574,365758,586732,177351,New.0.ReferenceOTU11,209122,178146,99826,16076
